朱家沟-HLHF-1,124707-0,33
朱家沟-HLHF-2,124707-1,33
朱家沟-HLHF-3,124707-2,33
会兴新兴村-HLHF-1,124708-0,38
会兴新兴村-HLHF-2,124708-1,38
会兴新兴村-HLHF-3,124708-2,38
山前-HLHF-1,124709-0,30
山前-HLHF-2,124709-1,30
山前-HLHF-3,124709-2,30
卢家店-HLHF-1,124710-0,33
卢家店-HLHF-2,124710-1,33
卢家店-HLHF-3,124710-2,33
B马石门村-HLHF-1,124711-0,30
B马石门村-HLHF-2,124711-1,30
B马石门村-HLHF-3,124711-2,30
B马二十里铺-HLHF-1,124712-0,33
B马二十里铺-HLHF-2,124712-1,33
B马二十里铺-HLHF-3,124712-2,33
B马河口村-HLHF-1,124713-0,38
B马河口村-HLHF-2,124713-1,38
B马河口村-HLHF-3,124713-2,38
C氏官道口南-HLHF-1,124716-0,23
C氏官道口南-HLHF-2,124716-1,23
C氏官道口南-HLHF-3,124716-2,23
C氏黄村桥-HLHF-1,124717-0,33
C氏黄村桥-HLHF-2,124717-1,15
C氏黄村桥-HLHF-3,124717-2,15
C氏清河-HLHF-1,124718-0,15
C氏清河-HLHF-2,124718-1,15
C氏清河-HLHF-3,124718-2,15
C氏前虎峪-HLHF-1,124719-0,15
C氏前虎峪-HLHF-2,124719-1,15
C氏夜常坪-HLHF-1,124720-0,33
C氏夜常坪-HLHF-2,124720-1,33
C氏夜常坪-HLHF-3,124720-2,11
C氏蚂蚁岭-HLHF-1,124721-0,7
C氏蚂蚁岭-HLHF-2,124721-1,7
C氏蚂蚁岭-HLHF-3,124721-2,7
D县张村辛庄-HLHF-1,124722-0,30
D县张村辛庄-HLHF-2,124722-1,30
D县张村辛庄-HLHF-3,124722-2,30
D县上陈东-HLHF-1,124723-0,30
D县上陈东-HLHF-2,124723-1,30
D县上陈东-HLHF-3,124723-2,38
D县坟上-HLHF-1,124724-0,42
D县坟上-HLHF-2,124724-1,42
D县坟上-HLHF-3,124724-2,42
D县王营-HLHF-1,124725-0,38
D县王营-HLHF-2,124725-1,38
D县王营-HLHF-3,124725-2,38
D县元上-HLHF-1,124726-0,38
D县元上-HLHF-2,124726-1,30
D县元上-HLHF-3,124726-2,30
D县大安头-HLHF-1,124727-0,38
D县大安头-HLHF-2,124727-1,38
D县张赵-HLHF-1,124728-0,33
D县张赵-HLHF-2,124728-1,33
D县张赵-HLHF-3,124728-2,33
D县七里堡-HLHF-1,124729-0,38
D县七里堡-HLHF-2,124729-1,38
D县七里堡-HLHF-3,124729-2,30
D县南沟-HLHF-1,124730-0,38
D县南沟-HLHF-2,124730-1,38
D县南沟-HLHF-3,124730-2,38
D县宜村-HLHF-1,124731-0,38
D县宜村-HLHF-2,124731-1,38
D县宜村-HLHF-3,124731-2,38
D县石壕二-HLHF-1,124732-0,38
D县石壕二-HLHF-2,124732-1,38
D县石壕二-HLHF-3,124732-2,38
D县观音堂张村-HLHF-1,124733-0,38
D县观音堂张村-HLHF-2,124733-1,38
D县观音堂张村-HLHF-3,124733-2,38
D县观音堂张村-HLHF-4,124733-3,11
D县硖石车壕-HLHF-1,124734-0,30
D县硖石车壕-HLHF-2,124734-1,30
D县硖石车壕-HLHF-3,124734-2,30
杨家洼-HLHF-1,124735-0,43
杨家洼-HLHF-2,124735-1,43
杨家洼-HLHF-3,124735-2,43
D县鹿马山-HLHF-1,124739-0,35
D县鹿马山-HLHF-2,124739-1,35
D县鹿马山-HLHF-3,124739-2,35
D县寨根-HLHF-1,124741-0,30
D县寨根-HLHF-2,124741-1,38
D县寨根-HLHF-3,124741-2,38
D县高阳山温泉度假村-HLHF-1,124742-0,11
D县高阳山温泉度假村-HLHF-2,124742-1,11
D县高阳山温泉度假村-HLHF-3,124742-2,11
D县高阳山温泉度假村-HLHF-4,124742-3,11
E宝岸底-HLHF-1,124743-0,39
E宝岸底-HLHF-2,124743-1,39
E宝岸底-HLHF-3,124743-2,39
E宝西王-HLHF-1,124744-0,43
E宝西王-HLHF-2,124744-1,43
E宝西王-HLHF-3,124744-2,30
E宝大王村-HLHF-1,124745-0,43
E宝大王村-HLHF-2,124745-1,30
E宝大王村-HLHF-3,124745-2,43
E宝王家嘴-HLHF-1,124746-0,43
E宝王家嘴-HLHF-2,124746-1,43
E宝王家嘴-HLHF-3,124746-2,43
E宝万渡-HLHF-1,124747-0,33
E宝万渡-HLHF-2,124747-1,33
E宝万渡-HLHF-3,124747-2,33
E宝吴家垣-HLHF-1,124748-0,43
E宝吴家垣-HLHF-2,124748-1,43
E宝吴家垣-HLHF-3,124748-2,43
E宝匣里-HLHF-1,124749-0,48
E宝匣里-HLHF-2,124749-1,48
E宝匣里-HLHF-3,124749-2,48
E宝桥上-HLHF-1,124750-0,20
E宝桥上-HLHF-2,124750-1,20
E宝桥上-HLHF-3,124750-2,30
E宝杨家-HLHF-1,124751-0,48
E宝杨家-HLHF-2,124751-1,48
E宝杨家-HLHF-3,124751-2,48
E宝亚武山-HLHF-1,124752-0,43
E宝亚武山-HLHF-2,124752-1,43
E宝亚武山-HLHF-3,124752-2,43
E宝西水头-HLHF-1,124753-0,43
E宝西水头-HLHF-2,124753-1,30
E宝西水头-HLHF-3,124753-2,43
E宝卯屯-HLHF-2,124754-1,43
E宝卯屯-HLHF-3,124754-2,43
E宝武家山-HLHF-1,124755-0,43
E宝武家山-HLHF-2,124755-1,30
E宝武家山-HLHF-3,124755-2,43
E宝北朝-HLHF-1,124756-0,30
E宝北朝-HLHF-2,124756-1,43
E宝北朝-HLHF-3,124756-2,43
E宝湾底-HLHF-1,124757-0,48
E宝湾底-HLHF-2,124757-1,48
E宝湾底-HLHF-3,124757-2,48
E宝北泉村-HLHF-1,124758-0,43
E宝北泉村-HLHF-2,124758-1,43
E宝北泉村-HLHF-3,124758-2,43
E宝马谢-HLHF-1,124759-0,43
E宝马谢-HLHF-2,124759-1,30
E宝马谢-HLHF-3,124759-2,43
E宝南阳村-HLHF-1,124760-0,30
E宝南阳村-HLHF-2,124760-1,38
E宝南阳村-HLHF-3,124760-2,38
E宝大王二-HLHF-1,124761-0,43
E宝大王二-HLHF-2,124761-1,43
E宝大王二-HLHF-3,124761-2,43
E宝开方口-HLHF-1,124762-0,48
E宝开方口-HLHF-2,124762-1,48
E宝开方口-HLHF-3,124762-2,48
E宝吉家湾-HLHF-1,124763-0,28
E宝吉家湾-HLHF-2,124763-1,30
E宝吉家湾-HLHF-3,124763-2,28
E宝官庄原-HLHF-1,124764-0,30
E宝官庄原-HLHF-2,124764-1,30
E宝官庄原-HLHF-3,124764-2,30
E宝运头-HLHF-1,124765-0,43
E宝运头-HLHF-2,124765-1,30
E宝运头-HLHF-3,124765-2,43
E宝水泉源-HLHF-1,124766-0,30
E宝水泉源-HLHF-3,124766-2,30
E宝贾村一-HLHF-1,124767-0,48
E宝贾村一-HLHF-2,124767-1,48
E宝贾村一-HLHF-3,124767-2,48
E宝纪家庄-HLHF-1,124768-0,43
E宝纪家庄-HLHF-2,124768-1,43
E宝纪家庄-HLHF-3,124768-2,43
E宝辛庄-HLHF-1,124769-0,23
E宝辛庄-HLHF-2,124769-1,23
E宝辛庄-HLHF-3,124769-2,23
E宝钟社-HLHF-1,124770-0,23
E宝钟社-HLHF-2,124770-1,23
E宝钟社-HLHF-3,124770-2,23
E宝庙底-HLHF-1,124771-0,30
E宝庙底-HLHF-2,124771-1,48
E宝庙底-HLHF-3,124771-2,48
E宝小寨-HLHF-1,124772-0,43
E宝小寨-HLHF-2,124772-1,43
E宝小寨-HLHF-3,124772-2,43
E宝变电所-HLHF-1,124773-0,28
E宝变电所-HLHF-2,124773-1,28
E宝变电所-HLHF-3,124773-2,28
E宝涧沟村-HLHF-1,124774-0,43
E宝涧沟村-HLHF-2,124774-1,43
E宝涧沟村-HLHF-3,124774-2,43
E宝鑫鹏石化-HLHF-1,124775-0,23
E宝鑫鹏石化-HLHF-2,124775-1,23
E宝鑫鹏石化-HLHF-3,124775-2,23
E宝西留-HLHF-1,124776-0,23
E宝西留-HLHF-2,124776-1,23
E宝西留-HLHF-3,124776-2,30
E宝稠桑-HLHF-1,124777-0,48
E宝呼沱营-HLHF-1,124779-0,28
E宝呼沱营-HLHF-2,124779-1,28
E宝呼沱营-HLHF-3,124779-2,28
E宝东丘-HLHF-1,124780-0,43
E宝东丘-HLHF-2,124780-1,43
E宝东丘-HLHF-3,124780-2,43
E宝大闫-HLHF-1,124781-0,43
E宝大闫-HLHF-2,124781-1,43
E宝大闫-HLHF-3,124781-2,43
E宝文东-HLHF-1,124782-0,43
E宝文东-HLHF-2,124782-1,43
E宝文东-HLHF-3,124782-2,43
E宝阎村芦笋厂-HLHF-1,124783-0,33
E宝阎村芦笋厂-HLHF-2,124783-1,33
E宝小常村-HLHF-1,124784-0,43
E宝小常村-HLHF-2,124784-1,43
E宝小常村-HLHF-3,124784-2,43
E宝卫家磨-HLHF-1,124785-0,28
E宝卫家磨-HLHF-2,124785-1,28
E宝卫家磨-HLHF-3,124785-2,28
E宝坂里-HLHF-1,124786-0,8
E宝坂里-HLHF-2,124786-1,8
E宝坂里-HLHF-3,124786-2,8
E宝张家沟-HLHF-1,124787-0,17
E宝张家沟-HLHF-2,124787-1,17
E宝张家沟-HLHF-3,124787-2,17
E宝留村-HLHF-1,124788-0,38
E宝留村-HLHF-2,124788-1,38
E宝留村-HLHF-3,124788-2,38
E宝周家源-HLHF-1,124789-0,33
E宝周家源-HLHF-2,124789-1,33
E宝周家源-HLHF-3,124789-2,33
E宝唐窑-HLHF-1,124790-0,30
E宝唐窑-HLHF-2,124790-1,30
E宝唐窑-HLHF-3,124790-2,48
E宝西常村-HLHF-1,124791-0,43
E宝西常村-HLHF-2,124791-1,43
E宝西常村-HLHF-3,124791-2,43
E宝姚王村-HLHF-1,124792-0,43
E宝姚王村-HLHF-2,124792-1,43
E宝姚王村-HLHF-3,124792-2,43
E宝营田-HLHF-1,124793-0,33
E宝营田-HLHF-2,124793-1,33
E宝营田-HLHF-3,124793-2,33
E宝肖泉-HLHF-1,124794-0,43
E宝肖泉-HLHF-2,124794-1,43
E宝肖泉-HLHF-3,124794-2,43
E宝上阳-HLHF-1,124795-0,38
E宝上阳-HLHF-2,124795-1,30
E宝上阳-HLHF-3,124795-2,30
E宝里村-HLHF-1,124796-0,33
E宝里村-HLHF-3,124796-2,33
E宝冯家塬-HLHF-1,124798-0,43
E宝冯家塬-HLHF-2,124798-1,43
E宝冯家塬-HLHF-3,124798-2,43
E宝赵村-HLHF-1,124800-0,38
E宝赵村-HLHF-2,124800-1,38
E宝赵村-HLHF-3,124800-2,38
E宝洼里-HLHF-1,124802-0,43
E宝洼里-HLHF-2,124802-1,30
E宝洼里-HLHF-3,124802-2,43
E宝闫村-HLHF-1,124803-0,23
E宝闫村-HLHF-2,124803-1,23
E宝闫村-HLHF-3,124803-2,23
E宝孟家河-HLHF-1,124804-0,33
E宝孟家河-HLHF-2,124804-1,33
E宝孟家河-HLHF-3,124804-2,8
E宝后孟家斜井-HLHF-4,124804-3,8
E宝寺河杨咀头-HLHF-5,124804-4,8
E宝周家咀南-HLHF-6,124804-5,8
E宝下坡头-HLHF-1,124805-0,39
E宝下坡头-HLHF-2,124805-1,39
E宝下坡头-HLHF-3,124805-2,30
E宝南观头-HLHF-1,124806-0,39
E宝南观头-HLHF-2,124806-1,39
E宝南观头-HLHF-3,124806-2,39
E宝朱家窝-HLHF-1,124807-0,39
E宝朱家窝-HLHF-2,124807-1,39
E宝朱家窝-HLHF-3,124807-2,39
A池西村-HLHF-1,124808-0,30
A池西村-HLHF-2,124808-1,30
A池西村-HLHF-3,124808-2,30
A池藕池-HLHF-1,124809-0,33
A池藕池-HLHF-2,124809-1,33
A池藕池-HLHF-3,124809-2,33
A池槐树洼-HLHF-1,124810-0,43
A池槐树洼-HLHF-2,124810-1,43
A池槐树洼-HLHF-3,124810-2,43
A池桐树沟-HLHF-1,124811-0,33
A池桐树沟-HLHF-2,124811-1,33
A池桐树沟-HLHF-3,124811-2,33
A池高村-HLHF-1,124812-0,30
A池高村-HLHF-2,124812-1,43
A池高村-HLHF-3,124812-2,43
A池乔岭-HLHF-1,124813-0,30
A池乔岭-HLHF-2,124813-1,33
A池乔岭-HLHF-3,124813-2,30
A池丁营-HLHF-1,124814-0,30
A池丁营-HLHF-2,124814-1,30
A池丁营-HLHF-3,124814-2,30
A池韶脉-HLHF-1,124815-0,30
A池韶脉-HLHF-2,124815-1,30
A池韶脉-HLHF-3,124815-2,30
A池北洼村-HLHF-1,124816-0,43
A池北洼村-HLHF-2,124816-1,43
A池北洼村-HLHF-3,124816-2,30
A池景村-HLHF-1,124817-0,43
A池景村-HLHF-2,124817-1,43
A池景村-HLHF-3,124817-2,43
B马礼召-HLHF-1,124818-0,33
B马礼召-HLHF-2,124818-1,33
B马礼召-HLHF-3,124818-2,33
D县坡头-HLHF-1,124819-0,38
D县坡头-HLHF-2,124819-1,38
D县坡头-HLHF-3,124819-2,38
E宝布庄-HLHF-1,124820-0,48
E宝布庄-HLHF-2,124820-1,48
E宝布庄-HLHF-3,124820-2,30
E宝台头-HLHF-1,124821-0,5
E宝台头-HLHF-2,124821-1,5
E宝台头-HLHF-3,124821-2,5
E宝窑坡-HLHF-1,124822-0,43
E宝窑坡-HLHF-2,124822-1,43
E宝窑坡-HLHF-3,124822-2,43
E宝窄口水库-HLHF-1,124823-0,5
E宝窄口水库-HLHF-2,124823-1,5
E宝走马岭-HLHF-1,124824-0,33
E宝走马岭-HLHF-2,124824-1,33
E宝走马岭-HLHF-3,124824-2,33
E宝杨家店-HLHF-1,124825-0,30
E宝杨家店-HLHF-2,124825-1,30
E宝杨家店-HLHF-3,124825-2,30
E宝郭村-HLHF-1,124826-0,43
E宝郭村-HLHF-2,124826-1,43
E宝郭村-HLHF-3,124826-2,43
C氏桦栎树高速四标-HLHF-1,124827-0,33
C氏桦栎树高速四标-HLHF-2,124827-1,33
C氏桦栎树-HLHF-1,124828-0,11
C氏桦栎树-HLHF-2,124828-1,11
C氏桦栎树-HLHF-3,124828-2,11
C氏营村-HLHF-1,124829-0,9
C氏营村-HLHF-2,124829-1,9
C氏营村-HLHF-3,124829-2,9
C氏七寸街-HLHF-1,124830-0,11
C氏七寸街-HLHF-2,124830-1,11
C氏七寸街-HLHF-3,124830-2,11
E宝大字营-HLHF-1,124832-0,43
E宝大字营-HLHF-2,124832-1,43
E宝大字营-HLHF-3,124832-2,43
E宝梨湾塬-HLHF-1,124833-0,43
E宝梨湾塬-HLHF-2,124833-1,43
E宝梨湾塬-HLHF-3,124833-2,43
E宝秦池-HLHF-1,124834-0,44
E宝秦池-HLHF-2,124834-1,44
E宝秦池-HLHF-3,124834-2,44
C氏周家-HLHF-1,124835-0,33
C氏周家-HLHF-2,124835-1,33
C氏周家-HLHF-3,124835-2,33
D县水淆-HLHF-1,124836-0,38
D县水淆-HLHF-2,124836-1,38
D县水淆-HLHF-3,124836-2,38
D县金银山西-HLHF-1,124837-0,38
D县金银山西-HLHF-2,124837-1,38
D县金银山西-HLHF-3,124837-2,38
D县金银山东-HLHF-1,124838-0,48
D县金银山东-HLHF-2,124838-1,48
D县金银山东-HLHF-3,124838-2,48
D县大延洼-HLHF-1,124839-0,33
D县大延洼-HLHF-2,124839-1,45
D县大延洼-HLHF-3,124839-2,45
D县观音堂七里-HLHF-1,124840-0,30
D县观音堂七里-HLHF-2,124840-1,12
D县观音堂七里-HLHF-3,124840-2,12
槐树洼-HLHF-1,124841-0,33
槐树洼-HLHF-2,124841-1,33
槐树洼-HLHF-3,124841-2,33
D县苍龙湾-HLHF-1,124842-0,5
D县苍龙湾-HLHF-2,124842-1,5
D县苍龙湾-HLHF-3,124842-2,5
E宝故县黑峪子口一-HLHF-1,124843-0,9
E宝故县黑峪子口一-HLHF-2,124843-1,30
E宝故县黑峪子口一-HLHF-3,124843-2,9
E宝灵湖矿部-HLHF-1,124844-0,15
E宝灵湖矿部-HLHF-2,124844-1,15
E宝阳平1060坑口-HLHF-1,124845-0,11
E宝阳平1060坑口-HLHF-2,124845-1,11
E宝阳平1060坑口-HLHF-3,124845-2,11
E宝上河村-HLHF-1,124846-0,18
E宝上河村-HLHF-2,124846-1,18
E宝上河村-HLHF-3,124846-2,18
E宝阳平芋园金矿-HLHF-1,124847-0,15
E宝阳平芋园金矿-HLHF-2,124847-1,15
C氏窄底河-HLHF-1,124849-0,11
C氏窄底河-HLHF-2,124849-1,11
C氏窄底河-HLHF-3,124849-2,11
C氏大峪-HLHF-1,124850-0,30
C氏大峪-HLHF-2,124850-1,30
C氏大峪-HLHF-3,124850-2,30
C氏杨庄-HLHF-1,124851-0,30
C氏杨庄-HLHF-2,124851-1,38
C氏杨庄-HLHF-3,124851-2,38
C氏庄科-HLHF-1,124852-0,11
C氏庄科-HLHF-2,124852-1,11
C氏庄科-HLHF-3,124852-2,11
E宝董家埝-HLHF-1,124853-0,7
E宝董家埝-HLHF-2,124853-1,7
E宝秦岭金矿井下覆盖-HLHF-1,124854-0,6
E宝秦岭金矿井下覆盖-HLHF-2,124854-1,6
E宝田家村-HLHF-1,124855-0,33
E宝田家村-HLHF-2,124855-1,33
E宝田家村-HLHF-3,124855-2,33
E宝金山金矿-HLHF-1,124856-0,5
E宝金山金矿-HLHF-2,124856-1,5
C氏颜子河-HLHF-1,124857-0,11
C氏颜子河-HLHF-2,124857-1,11
C氏颜子河-HLHF-3,124857-2,11
C氏高沟口-HLHF-1,124858-0,33
C氏高沟口-HLHF-2,124858-1,33
C氏高沟口-HLHF-3,124858-2,33
C氏兰草-HLHF-1,124859-0,43
C氏兰草-HLHF-2,124859-1,43
C氏兰草-HLHF-3,124859-2,43
C氏庙台-HLHF-1,124860-0,15
C氏庙台-HLHF-2,124860-1,15
C氏庙台-HLHF-3,124860-2,15
C氏涧北沟-HLHF-1,124861-0,33
C氏涧北沟-HLHF-2,124861-1,33
C氏涧北沟-HLHF-3,124861-2,33
C氏新坪-HLHF-1,124862-0,15
C氏新坪-HLHF-2,124862-1,15
C氏岭东-HLHF-1,124863-0,15
C氏岭东-HLHF-2,124863-1,15
C氏小河面-HLHF-1,124864-0,43
C氏小河面-HLHF-2,124864-1,43
C氏小河面-HLHF-3,124864-2,43
E宝大岭-HLHF-1,124865-0,43
E宝大岭-HLHF-2,124865-1,43
E宝大岭-HLHF-3,124865-2,43
E宝故县黑峪子口二1-HLHF-1,124866-0,8
E宝故县黑峪子口二1-HLHF-2,124866-1,8
E宝故县黑峪子口二1-HLHF-3,124866-2,8
E宝故县黑峪子口二2-HLHF-1,124867-0,15
E宝故县黑峪子口二2-HLHF-2,124867-1,15
E宝故县黑峪子口二2-HLHF-3,124867-2,15
E宝故县黑峪子口二3-HLHF-1,124868-0,15
E宝故县黑峪子口二3-HLHF-2,124868-1,15
E宝故县矿区西四范1-HLHF-1,124869-0,6
E宝故县矿区西四范1-HLHF-2,124869-1,6
E宝故县矿区西四范2-HLHF-1,124870-0,11
E宝故县矿区西四范2-HLHF-2,124870-1,11
E宝故县矿区西四范3-HLHF-1,124871-0,11
E宝故县矿区西四范3-HLHF-2,124871-1,11
E宝故县老四范沟1-HLHF-1,124872-0,33
E宝故县老四范沟1-HLHF-2,124872-1,33
E宝故县老四范沟-HLHF-1,124873-0,15
E宝故县老四范沟-HLHF-2,124873-1,15
E宝故县老四范沟3-HLHF-1,124874-0,23
E宝故县老四范沟3-HLHF-2,124874-1,23
E宝金龙岔-HLHF-1,124875-0,15
E宝金龙岔-HLHF-2,124875-1,15
E宝金龙岔-HLHF-3,124875-2,15
D县寺院-HLHF-1,124876-0,33
D县寺院-HLHF-2,124876-1,33
D县寺院-HLHF-3,124876-2,33
E宝南创金矿-HLHF-2,124887-1,33
E宝南创金矿-HLHF-3,124887-2,33
E宝崤底-HLHF-1,124888-0,30
E宝崤底-HLHF-2,124888-1,30
E宝崤底-HLHF-3,124888-2,30
E宝盘西-HLHF-1,124889-0,30
E宝盘西-HLHF-2,124889-1,30
E宝盘西-HLHF-3,124889-2,30
E宝谭涧庄-HLHF-1,124890-0,30
E宝谭涧庄-HLHF-2,124890-1,30
E宝谭涧庄-HLHF-3,124890-2,30
D县空相寺-HLHF-1,124891-0,33
D县空相寺-HLHF-2,124891-1,33
D县空相寺-HLHF-3,124891-2,33
A池范洼-HLHF-1,124892-0,30
A池范洼-HLHF-2,124892-1,30
A池范洼-HLHF-3,124892-2,30
B马石佛-HLHF-1,124893-0,33
B马石佛-HLHF-2,124893-1,33
B马石佛-HLHF-3,124893-2,33
D县张汴气象站-HLHF-1,124894-0,30
D县张汴气象站-HLHF-2,124894-1,30
D县财经公司-HLHF-1,124895-0,30
D县财经公司-HLHF-2,124895-1,30
D县财经公司-HLHF-3,124895-2,30
D县火葬场-HLHF-1,124896-0,30
D县火葬场-HLHF-2,124896-1,30
A池仰韶大峡谷-HLHF-1,124897-0,30
A池仰韶大峡谷-HLHF-2,124897-1,30
A池仰韶大峡谷-HLHF-3,124897-2,30
B马310国道煤场-HLHF-1,124898-0,33
B马310国道煤场-HLHF-2,124898-1,33
E宝滑底-HLHF-1,124899-0,33
E宝滑底-HLHF-2,124899-1,33
E宝滑底-HLHF-3,124899-2,33
E宝焦村岭-HLHF-1,124900-0,33
E宝焦村岭-HLHF-2,124900-1,33
E宝焦村岭-HLHF-3,124900-2,33
E宝梁家庄-HLHF-1,124901-0,33
E宝梁家庄-HLHF-2,124901-1,33
E宝梁家庄-HLHF-3,124901-2,33
E宝大寨-HLHF-1,124902-0,33
E宝大寨-HLHF-2,124902-1,33
E宝大寨-HLHF-3,124902-2,33
E宝白羊-HLHF-1,124903-0,30
E宝白羊-HLHF-2,124903-1,30
E宝白羊-HLHF-3,124903-2,30
E宝西章-HLHF-1,124904-0,30
E宝西章-HLHF-2,124904-1,30
E宝西章-HLHF-3,124904-2,30
C氏大岭-HLHF-1,124905-0,30
C氏大岭-HLHF-2,124905-1,30
C氏大岭-HLHF-3,124905-2,30
C氏南苏村-HLHF-1,124906-0,30
C氏南苏村-HLHF-2,124906-1,30
C氏南苏村-HLHF-3,124906-2,30
E宝孙家岭-HLHF-1,124907-0,25
E宝孙家岭-HLHF-2,124907-1,25
E宝孙家岭-HLHF-3,124907-2,25
A池野狐沟-HLHF-1,124911-0,33
A池野狐沟-HLHF-2,124911-1,33
A池野狐沟-HLHF-3,124911-2,33
A池镶春莲花二-HLHF-1,124912-0,33
A池镶春莲花二-HLHF-2,124912-1,33
A池镶春莲花二-HLHF-3,124912-2,33
A池杨家-HLHF-1,124913-0,33
A池杨家-HLHF-2,124913-1,33
A池杨家-HLHF-3,124913-2,33
E宝北寨-HLHF-1,124914-0,43
E宝北寨-HLHF-2,124914-1,43
E宝北寨-HLHF-3,124914-2,43
A池石盆-HLHF-1,124915-0,23
A池石盆-HLHF-2,124915-1,23
A池石盆-HLHF-3,124915-2,23
A池池底-HLHF-1,124916-0,33
A池池底-HLHF-2,124916-1,33
A池池底-HLHF-3,124916-2,33
D县太阳-HLHF-1,124917-0,33
D县太阳-HLHF-2,124917-1,33
D县太阳-HLHF-3,124917-2,33
建材市场-HLHF-1,124918-0,33
建材市场-HLHF-2,124918-1,33
建材市场-HLHF-3,124918-2,33
D县下庄-HLHF-1,124919-0,43
D县下庄-HLHF-2,124919-1,43
D县下庄-HLHF-3,124919-2,43
D县过村-HLHF-1,124920-0,48
D县过村-HLHF-2,124920-1,48
D县过村-HLHF-3,124920-2,48
E宝卢家沟-HLHF-1,124921-0,33
E宝卢家沟-HLHF-2,124921-1,33
E宝卢家沟-HLHF-3,124921-2,33
E宝坡寨村-HLHF-1,124922-0,43
E宝坡寨村-HLHF-2,124922-1,43
E宝坡寨村-HLHF-3,124922-2,43
B马东苗元-HLHF-1,124923-0,33
